model	embed_type	lemma	form_1	form_1_freq	form_2	form_2_freq	msps	semantic_label	semantic_def	chisq_eq	p_eq	p_cat	cond_type	k2_sil	k2_var_1	k2_var_2	k2_var_mean	form_sil	form_var_1	form_var_2	form_var_mean	all_var
answerdotai_ModernBERT-base	delta	knit	knitted	12.0	knit	6.0	pst	19(1a)	To make knitted fabrics or objects.	2.0	0.1573	0.0191	no_cond	0.524325096892215	61.22270553126061	42.22665096249284	51.72467824687672	0.524325096892215	61.22270553126061	42.22665096249284	51.72467824687672	150.93308496034518
answerdotai_ModernBERT-base	delta	knit	knitted	57.0	knit	29.0	pst	19(3a)	To form by interlacing yarn or thread in a series of connected loops with needles	9.11627906976744	0.0025	0.0	prob	0.5420061625672905	60.479087509952905	60.091267144309036	60.28517732713097	0.5420061625672905	60.479087509952905	60.091267144309036	60.28517732713097	163.5342798043083
answerdotai_ModernBERT-base	delta	knit	knitted	5.0	knit	16.0	pst	19(4a)	"To link firmly or closely. ""knitted my hands"""	5.76190476190476	0.0164	0.0478	prob	0.526888478242474	54.591784456686966	54.62611721425291	54.60895083546994	0.526888478242474	54.591784456686966	54.62611721425291	54.60895083546994	131.5979698793011
answerdotai_ModernBERT-base	delta	knit	knitted	10.0	knit	24.0	pst	19(4c)	"To contract into wrinkles. ""knitted her brow"""	5.76470588235294	0.0164	0.0009	prob	0.5529964477939702	51.67549471700448	63.64666874565979	57.66108173133213	0.5529964477939702	51.67549471700448	63.64666874565979	57.66108173133213	167.57381866487611
answerdotai_ModernBERT-base	delta	know	knowed	42.0	knew	63.0	pst	20(4a)	"To perceive directly. To have direct cognition of. To have understanding of. ""importance of knowing oneself"""	4.2	0.0404	0.0	prob	0.5896331074165171	69.52737380764283	70.16548112785702	69.84642746774992	0.5896331074165171	69.52737380764283	70.16548112785702	69.84642746774992	236.57695110339407
answerdotai_ModernBERT-base	delta	know	knowed	26.0	knew	9.0	pst	20(4c)	To recognize as being the same as something previously known. To be acquainted or familiar with. To have experience of.	8.25714285714286	0.0041	0.0022	prob	0.5550612975130506	75.26208338473458	75.36733686917802	75.3147101269563	0.5550612975130506	75.26208338473458	75.36733686917802	75.3147101269563	199.57569454334038
answerdotai_ModernBERT-base	delta	know	knowed	26.0	knew	25.0	pst	20(5a)	To be aware of the truth or factuality of. To be convinced or certain of.	0.0196078431372549	0.8886	0.0	no_cond	0.6087741209883353	69.03229075660242	56.91717684471134	62.97473380065688	0.6087741209883353	69.03229075660242	56.91717684471134	62.97473380065688	240.46283539446594
answerdotai_ModernBERT-base	delta	lay	lain	0.0	laid	18.0	ppt	21(19b)	"To submit for examination and judgment. ""laid her case before the commission"" (I used it more like ""to show for examination"")"	18.0	0.0	1.0	cat	0.04764273417101056	0.0	83.94241510295117	41.97120755147559			85.18240788550122		85.18240788550122
answerdotai_ModernBERT-base	delta	lay	lain	7.0	laid	13.0	ppt	21(20a)	(Often vulgar) To copulate with.	1.8	0.1797	0.0083	no_cond	0.5469577844337337	78.31970141238202	65.79021883962652	72.05496012600426	0.5469577844337337	65.79021883962652	78.31970141238202	72.05496012600426	217.2916143329127
answerdotai_ModernBERT-base	delta	lay	lain	70.0	laid	3.0	ppt	21(2a)	"(Nonstandard) To be or to stay at rest in a horizontal position. To be prostrate. To rest. To recline. ""lie motionless"" ""lie asleep"""	61.4931506849315	0.0	0.2448	cat	0.5254043969450475	75.77126947460575	49.930345149464976	62.85080731203536	0.5254043969450475	75.77126947460575	49.930345149464976	62.85080731203536	96.2639871692878
answerdotai_ModernBERT-base	delta	lay	lain	12.0	laid	34.0	ppt	21(6a)	Phrases: lay an egg, lay eyes on, lay into, lay on the table	10.5217391304348	0.0012	0.0002	prob	0.5206186524230341	92.3594508439539	57.47771220688988	74.91858152542189	0.5206186524230341	57.47771220688988	92.3594508439539	74.91858152542189	196.67429177928784
answerdotai_ModernBERT-base	delta	lay	laid	17.0	lay	0.0	pst	21(13a)	"To dispose or spread over or on a surface. ""lay track"" ""lay plaster"""	17.0	0.0	1.0	cat	0.09230299143291787	38.14404089854084	52.55325169087995	45.34864629471039		54.05945641945647			54.05945641945647
answerdotai_ModernBERT-base	delta	lay	laid	34.0	lay	1.0	pst	21(16a)	"To prepare. To contrive. ""a well-laid plan"""	31.1142857142857	0.0	1.0	cat	0.5135749817890551	60.29363333207938	0.0	30.14681666603969	0.5135749817890551	60.29363333207938	0.0	30.14681666603969	73.0164025877826
answerdotai_ModernBERT-base	delta	lay	laid	15.0	lay	0.0	pst	21(21a)	Phrases: lay off, lay eyes on, lay the basis	15.0	0.0001	1.0	cat	0.10356404593205369	79.32431213799497	44.703287070235035	62.013799604115		73.33406315593102			73.33406315593102
answerdotai_ModernBERT-base	delta	lay	laid	10.0	lay	61.0	pst	21(2a)	"(Nonstandard) To be or to stay at rest in a horizontal position. To be prostrate. To rest. To recline. ""lie motionless"" ""lie asleep"""	36.6338028169014	0.0	0.0014	prob	0.4731366277385631	67.38782707734832	39.7870118195772	53.58741944846276	0.4731366277385631	39.7870118195772	67.38782707734832	53.58741944846276	104.89249506933434
answerdotai_ModernBERT-base	delta	lay	laid	0.0	lay	26.0	pst	21(6b)	To have place. To exist.	26.0	0.0	1.0	cat	0.07322676972726683	50.1283808895546	50.63721676413213	50.38279882684336			55.50603799574819		55.50603799574819
answerdotai_ModernBERT-base	delta	lead	lead	28.0	led	22.0	ppt	22(5b)	"To direct on a course or in a direction. ""a road leading the traveler to the heart of the city"""	0.72	0.3961	0.0	no_cond	0.4610490368049565	88.90067997721268	87.16011264287657	88.03039631004462	0.4610490368049565	88.90067997721268	87.16011264287657	88.03039631004462	198.5088140440179
answerdotai_ModernBERT-base	delta	lead	lead	8.0	led	43.0	ppt	22(7a)	"To direct the operations, activity, or performance of. ""lead an orchestra"" To have charge of. ""lead a campaign"""	24.0196078431373	0.0	0.0058	prob	0.4637848217186002	48.14053510056765	78.1284630434984	63.13449907203302	0.4637848217186002	48.14053510056765	78.1284630434984	63.13449907203302	126.57338441453808
answerdotai_ModernBERT-base	delta	lead	lead	54.0	led	29.0	ppt	22(8a)	"To bring to some conclusion or condition. ""led to believe otherwise"""	7.53012048192771	0.0061	0.0	prob	0.4947168161802513	80.58573088034711	82.751700498445	81.66871568939607	0.4947168161802513	80.58573088034711	82.751700498445	81.66871568939607	187.33209143774457
answerdotai_ModernBERT-base	delta	lead	lead	15.0	led	5.0	pst	22(5a)	"To guide on a way especially by going in advance. ""led the officers to his hiding place"""	5.0	0.0253	0.0471	prob	0.4520196834294808	158.4728522442035	66.21309169210465	112.34297196815407	0.4520196834294808	158.4728522442035	66.21309169210465	112.34297196815407	247.38104243753992
answerdotai_ModernBERT-base	delta	lead	lead	15.0	led	23.0	pst	22(5b)	"To direct on a course or in a direction. ""a road leading the traveler to the heart of the city"""	1.68421052631579	0.1944	0.0	no_cond	0.49327968884193246	73.55249478611789	112.65273507960646	93.10261493286217	0.49327968884193246	73.55249478611789	112.65273507960646	93.10261493286217	227.16069106164775
answerdotai_ModernBERT-base	delta	lead	lead	17.0	led	11.0	pst	22(7a)	"To direct the operations, activity, or performance of. ""lead an orchestra"" To have charge of. ""lead a campaign"""	1.28571428571429	0.2568	0.0003	no_cond	0.5118913558639545	67.67786083099693	90.13247018673378	78.90516550886537	0.5118913558639545	67.67786083099693	90.13247018673378	78.90516550886537	202.54802436423526
answerdotai_ModernBERT-base	delta	lead	lead	17.0	led	17.0	pst	22(7c)	"To go at the head of. ""lead a parade"" To be first in or among. ""lead the league"" To have a margain over. ""led his opponent"""	0.0	1.0	0.0	no_cond	0.524244909805651	76.1781030487743	76.21069601759257	76.19439953318343	0.524244909805651	76.1781030487743	76.21069601759257	76.19439953318343	214.03899644197463
answerdotai_ModernBERT-base	delta	lead	lead	34.0	led	37.0	pst	22(8a)	"To bring to some conclusion or condition. ""led to believe otherwise"""	0.126760563380282	0.7218	0.0	no_cond	0.5301935915162869	72.63788990016319	72.8692047283303	72.75354731424675	0.5301935915162869	72.63788990016319	72.8692047283303	72.75354731424675	200.5474795927128
answerdotai_ModernBERT-base	delta	leap	leapt	55.0	leaped	56.0	ppt	23(1a)	"To spring free from or as if from the ground. To jump. ""leap over a fence"" ""A fish leaps out of the water."""	0.009009009009009	0.9244	0.0	no_cond	0.49240377908307265	45.3788160019584	43.91675203801431	44.647784019986354	0.49240377908307265	45.3788160019584	43.91675203801431	44.647784019986354	109.09594882531218
answerdotai_ModernBERT-base	delta	leap	leapt	22.0	leaped	23.0	ppt	23(2a)	"To pass abruptly from one state or topic to another. ""the difficult leap from college to the workplace"""	0.0222222222222222	0.8815	0.0	no_cond	0.4751626595927456	47.45325738536951	47.67060310330461	47.56193024433706	0.4751626595927456	47.45325738536951	47.67060310330461	47.56193024433706	112.30010126587514
answerdotai_ModernBERT-base	delta	leap	leapt	21.0	leaped	17.0	ppt	23(2b)	"To act precipitately. ""leaped at the chance"". I used it like 'to move quickly'"	0.421052631578947	0.5164	0.0	no_cond	0.43130386330577847	76.11870958633162	46.20803225873837	61.163370922534995	0.43130386330577847	76.11870958633162	46.20803225873837	61.163370922534995	124.43117780221483
answerdotai_ModernBERT-base	delta	leap	leapt	84.0	leaped	78.0	pst	23(1a)	"To spring free from or as if from the ground. To jump. ""leap over a fence"" ""A fish leaps out of the water."""	0.222222222222222	0.6374	0.0	no_cond	0.47249401180368317	52.382433192525816	49.57884960059756	50.98064139656169	0.47249401180368317	52.382433192525816	49.57884960059756	50.98064139656169	115.84612820600317
answerdotai_ModernBERT-base	delta	leap	leapt	10.0	leaped	9.0	pst	23(2a)	"To pass abruptly from one state or topic to another. ""the difficult leap from college to the workplace"""	0.0526315789473684	0.8185	0.0011	no_cond	0.41239928658455016	49.69807981939366	47.148494078454014	48.42328694892384	0.41239928658455016	49.69807981939366	47.148494078454014	48.42328694892384	101.57899965903192
answerdotai_ModernBERT-base	delta	leap	leapt	6.0	leaped	10.0	pst	23(2b)	"To act precipitately. ""leaped at the chance"""	1.0	0.3173	0.0177	no_cond	0.44087285208587024	67.55891787080752	41.20528649214592	54.382102181476725	0.44087285208587024	67.55891787080752	41.20528649214592	54.382102181476725	109.83657964722961
answerdotai_ModernBERT-base	delta	learn	learnt	36.0	learned	28.0	ppt	24(2a)	"To gain knowledge or understanding of or skill in by study, instruction, or experience. ""learn a trade"" ""learned to play chess"""	1.0	0.3173	0.0	no_cond	0.5917644720828684	39.07198891666465	42.30842870660626	40.69020881163546	0.5917644720828684	39.07198891666465	42.30842870660626	40.69020881163546	142.97909756217564
answerdotai_ModernBERT-base	delta	learn	learnt	15.0	learned	12.0	ppt	24(2c)	"To come to be able to. ""learn to dance"""	0.333333333333333	0.5637	0.0001	no_cond	0.614798797272554	29.742304463485894	31.08178686131348	30.412045662399684	0.614798797272554	29.742304463485894	31.08178686131348	30.412045662399684	125.11532834016135
answerdotai_ModernBERT-base	delta	learn	learnt	37.0	learned	55.0	ppt	24(2d)	"To come to realize. ""learned that honesty paid"""	3.52173913043478	0.0606	0.0	no_cond	0.606332238666376	44.03423075874973	39.01031438826824	41.522272573508985	0.606332238666376	44.03423075874973	39.01031438826824	41.522272573508985	149.55313624268865
answerdotai_ModernBERT-base	delta	learn	learnt	51.0	learned	39.0	pst	24(2a)	"To gain knowledge or understanding of or skill in by study, instruction, or experience. ""learn a trade"" ""learned to play chess"""	1.6	0.2059	0.0	no_cond	0.6060557131373047	45.313911317564326	47.81485401091088	46.5643826642376	0.6060557131373047	45.313911317564326	47.81485401091088	46.5643826642376	170.82532799352674
answerdotai_ModernBERT-base	delta	learn	learnt	6.0	learned	16.0	pst	24(2c)	"To come to be able to. ""learn to dance"""	4.54545454545455	0.033	0.0211	prob	0.6183103721110622	36.6249801430046	37.47490416415059	37.04994215357759	0.6183103721110622	37.47490416415059	36.6249801430046	37.04994215357759	129.78221928347293
answerdotai_ModernBERT-base	delta	learn	learnt	37.0	learned	29.0	pst	24(2d)	"To come to realize. ""learned that honesty paid"""	0.96969696969697	0.3248	0.0	no_cond	0.6223450788354606	44.28904987635092	46.9167928514292	45.60292136389006	0.6223450788354606	44.28904987635092	46.9167928514292	45.60292136389006	183.48510550009524
answerdotai_ModernBERT-base	delta	learn	learnt	6.0	learned	14.0	pst	24(4a)	"To come to know. To hear. ""We just learned that he was ill."""	3.2	0.0736	0.0202	no_cond	0.6009270925894405	49.6730469884532	35.639576219430104	42.65631160394165	0.6009270925894405	35.639576219430104	49.6730469884532	42.65631160394165	159.09189209771193
answerdotai_ModernBERT-base	delta	light	lighted	45.0	lit	36.0	ppt	25(8a)	To set fire to.	1.0	0.3173	0.0	no_cond	0.6027491952679314	76.42588289795793	84.0387339599431	80.23230842895052	0.6027491952679314	76.42588289795793	84.0387339599431	80.23230842895052	291.2828827390749
answerdotai_ModernBERT-base	delta	light	lighted	48.0	lit	52.0	ppt	25(9b)	"To illuminate. ""Rockets lit up the sky."""	0.16	0.6892	0.0	no_cond	0.5770272701972613	90.10119549129486	88.30496579348053	89.2030806423877	0.5770272701972613	90.10119549129486	88.30496579348053	89.2030806423877	293.66592153956003
answerdotai_ModernBERT-base	delta	light	lighted	14.0	lit	34.0	pst	25(1a)	"To become bright / brighten. ""Her face lit up."""	8.33333333333333	0.0039	0.0	prob	0.6098162985557842	77.58669911442327	74.12620179303501	75.85645045372914	0.6098162985557842	74.12620179303501	77.58669911442327	75.85645045372914	258.791338276835
answerdotai_ModernBERT-base	delta	light	lighted	48.0	lit	47.0	pst	25(8a)	To set fire to.	0.0105263157894737	0.9183	0.0	no_cond	0.615943702724523	80.29059244390723	77.64284742489947	78.96671993440336	0.615943702724523	80.29059244390723	77.64284742489947	78.96671993440336	308.40991425624856
answerdotai_ModernBERT-base	delta	light	lighted	17.0	lit	14.0	pst	25(9b)	"To illuminate. ""Rockets lit up the sky."""	0.290322580645161	0.59	0.0	no_cond	0.5710468743529585	84.22741773326939	92.13879799983611	88.18310786655275	0.5710468743529585	84.22741773326939	92.13879799983611	88.18310786655275	293.2530518225077
answerdotai_ModernBERT-base	delta	plead	pled	83.0	pleaded	70.0	ppt	26(3a)	"To make a plea of a specific nature. ""Plead not guilty"""	1.10457516339869	0.2933	0.0	no_cond	0.5707843406333882	87.16914547714734	84.13103680625191	85.65009114169962	0.5707843406333882	87.16914547714734	84.13103680625191	85.65009114169962	273.0525413765139
answerdotai_ModernBERT-base	delta	plead	pled	4.0	pleaded	21.0	ppt	26(4b)	To entreat or appeal earnestly.	11.56	0.0007	0.1099	cat	0.5495077738343319	88.42380087421829	113.2300236666828	100.82691227045055	0.5495077738343319	88.42380087421829	113.2300236666828	100.82691227045055	237.7263092784569
answerdotai_ModernBERT-base	delta	plead	pled	91.0	pleaded	73.0	pst	26(3a)	"To make a plea of a specific nature. ""Plead not guilty"""	1.97560975609756	0.1599	0.0	no_cond	0.5542072526669363	89.83495775258798	89.52286429094849	89.67891102176824	0.5542072526669363	89.83495775258798	89.52286429094849	89.67891102176824	267.55759686527006
answerdotai_ModernBERT-base	delta	plead	pled	5.0	pleaded	24.0	pst	26(4b)	To entreat or appeal earnestly.	12.448275862069	0.0004	0.0518	cat	0.5504232148302564	113.07634625021718	93.11544712263162	103.0958966864244	0.5504232148302564	93.11544712263162	113.07634625021718	103.0958966864244	245.63093176510023
answerdotai_ModernBERT-base	delta	prove	proved	36.0	proven	19.0	ppt	27(1a)	"To turn out, especially after trial or test. ""The new drug proved effective."""	5.25454545454545	0.0219	0.0	prob	0.5499394003180873	106.93117914557448	119.1298075893941	113.0304933674843	0.5499394003180873	106.93117914557448	119.1298075893941	113.0304933674843	314.44650984223523
answerdotai_ModernBERT-base	delta	prove	proved	40.0	proven	60.0	ppt	27(2a)	"To establish the existence, truth, or validity of (as by evidence or logic). ""prove a theorem"" ""The charges were never proved in court."""	4.0	0.0455	0.0	prob	0.5387918718427537	127.06184457912457	121.88292961390067	124.47238709651262	0.5387918718427537	127.06184457912457	121.88292961390067	124.47238709651262	346.8554960438751
answerdotai_ModernBERT-base	delta	prove	proved	19.0	proven	20.0	ppt	27(2b)	"To demonstrate as having a particular quality or worth. ""proved herself a great actress"" ""The vaccine has been proven effective after years of tests."""	0.0256410256410256	0.8728	0.0	no_cond	0.5268835522674733	131.17638847826353	133.72630277797285	132.4513456281182	0.5268835522674733	131.17638847826353	133.72630277797285	132.4513456281182	372.34204884787516
